0,0,0,2,9,20,5,4
0,0,0,3,9,13,6,11
0,0,0,1,2,5,2,13
0,0,0,0,3,9,6,5
0,0,0,1,7,11,9,28
0,0,0,2,10,19,4,20
0,1,0,2,20,19,10,32
0,1,0,6,14,28,15,34
0,0,0,2,15,20,18,28
0,0,0,2,17,37,16,40
0,1,0,2,13,32,21,48
0,2,0,4,32,42,21,73
0,2,0,5,43,69,36,94
0,0,2,6,41,69,45,91
0,0,2,5,55,89,53,150
0,1,0,10,47,90,53,130
0,2,0,12,35,79,62,133
0,1,0,7,53,99,68,129
0,1,1,15,76,148,64,198
0,2,1,8,93,161,87,202
0,1,1,17,113,191,80,216
0,4,1,13,121,199,114,225
0,2,1,19,129,202,104,224
0,3,1,14,117,202,78,190
0,1,1,17,133,202,87,183
0,2,2,35,189,261,98,284
0,1,1,24,200,268,89,205
0,2,5,23,201,267,93,261
0,2,0,30,199,247,97,230
0,1,4,13,121,175,70,216
0,4,1,26,165,175,62,178
0,2,0,17,102,174,41,155
0,1,0,26,165,189,56,172
0,2,0,29,176,193,55,179
0,0,3,27,191,237,47,191
0,1,1,34,212,262,56,214
0,0,0,28,143,173,48,189
0,0,0,44,291,333,46,148
0,0,0,31,175,235,43,128
0,0,0,29,184,217,45,199
0,0,0,43,177,199,56,225
0,3,1,50,267,348,58,188
0,0,2,51,256,284,54,214
0,1,1,49,204,237,51,206
0,1,1,27,147,196,34,145
0,2,0,27,124,144,30,101
0,1,0,40,162,194,52,171
0,2,3,60,198,232,45,167
0,0,0,44,241,260,31,218
0,1,2,50,200,238,56,228
0,1,2,60,224,203,51,186
0,0,2,22,111,101,39,136
0,1,2,37,136,139,46,131
0,2,1,25,95,117,40,142
0,1,1,44,142,175,42,167
0,0,3,37,144,176,43,168
0,3,4,32,108,152,39,167
0,1,2,44,137,125,29,138
0,2,2,35,100,91,30,85
0,1,0,24,100,103,24,93
0,4,4,26,135,159,43,148
0,3,4,38,153,143,49,155
0,2,1,26,143,141,42,168
0,0,5,33,121,109,32,128
0,2,1,37,125,116,33,79
0,3,7,37,130,106,38,74
0,2,6,23,76,97,26,63
0,1,9,52,114,118,31,85
0,2,9,47,160,137,50,171
0,2,3,43,114,152,37,140
0,0,2,34,125,115,25,119
0,0,8,28,108,91,25,112
0,0,6,30,87,86,19,55
0,1,6,29,67,83,24,51
0,0,5,27,87,87,13,49
0,0,9,22,89,88,24,74
0,3,4,25,85,63,17,93
0,1,3,21,101,79,25,95
0,0,0,26,91,79,35,71
0,0,4,24,68,44,22,50
0,4,4,28,61,47,15,70
0,3,0,17,65,69,17,91
0,3,2,19,82,66,22,90
0,2,1,27,64,69,20,67
0,1,0,30,76,58,21,51
0,3,2,28,60,61,10,38
0,2,3,13,48,38,13,12
0,0,2,16,50,30,10,21
0,1,4,13,49,56,13,26
0,7,1,23,77,50,19,37
0,3,4,14,76,50,17,57
0,1,2,25,53,48,8,34
0,1,1,18,55,50,15,30
0,0,4,10,43,32,14,22
0,5,2,18,57,38,10,16
0,1,5,15,44,54,15,32
0,5,4,20,73,37,20,51
0,5,2,17,67,49,15,26
0,3,3,26,62,42,13,23
0,2,2,22,58,44,10,22
0,3,1,19,34,40,4,11
0,1,2,17,39,25,6,7
0,4,3,19,51,47,12,21
0,1,1,16,33,39,13,21
0,2,2,29,47,46,13,19
0,1,4,15,51,25,9,17
0,2,4,18,38,19,2,15
0,2,3,21,38,11,3,14
0,3,0,26,35,18,4,6
0,2,2,15,40,43,10,10
0,1,2,12,35,31,4,15
0,2,3,15,37,31,7,13
0,0,2,14,36,26,6,9
0,6,4,13,36,22,3,10
0,5,3,14,21,19,4,3
0,3,3,15,40,29,11,9
0,4,7,15,54,31,11,12
0,1,7,9,42,17,7,6
0,4,1,17,57,25,5,5
0,3,2,21,53,29,13,7
0,2,2,15,28,20,7,8
0,3,3,19,27,21,0,5
0,2,1,18,14,10,4,3
0,3,3,13,39,28,7,10
0,3,6,14,43,26,4,10
0,5,4,25,56,32,8,13
0,7,9,37,44,29,10,9
0,4,6,17,39,29,2,8
0,5,1,23,39,29,6,4
0,5,4,24,37,19,2,0
0,6,1,39,59,35,10,11
0,3,5,29,61,36,8,8
0,6,5,61,64,38,14,13
0,2,6,52,69,30,6,13
0,3,8,38,58,36,2,9
0,3,3,27,60,28,6,6
0,3,3,39,59,34,10,8
0,4,5,41,78,45,6,11
0,5,3,44,62,45,14,24
0,5,7,63,101,75,13,15
0,7,3,55,85,47,12,15
0,6,5,36,60,46,10,19
0,4,3,26,60,42,6,13
0,6,6,34,70,31,9,5
0,13,5,55,104,75,21,25
0,13,6,56,116,57,13,25
0,6,6,55,97,63,19,12
0,8,4,53,99,75,15,24
0,5,6,48,88,52,17,21
0,10,8,41,80,45,13,12
0,3,4,41,57,24,10,13
0,7,10,73,144,84,16,23
0,4,8,60,116,86,14,26
0,10,8,48,109,65,9,22
0,5,2,52,98,49,20,9
0,6,3,51,98,47,12,12
0,6,4,35,55,39,9,4
0,2,1,32,48,25,2,4
0,12,7,66,117,55,8,13
0,7,3,43,73,51,5,13
0,7,1,54,103,75,8,14
0,10,8,59,85,40,14,8
0,12,3,43,82,46,10,10
0,3,4,57,58,33,9,7
0,1,0,28,47,23,9,7
0,8,3,48,100,67,14,11
0,5,2,43,86,54,9,8
0,5,3,77,114,58,10,15
0,6,3,88,88,56,17,23
0,6,14,96,139,56,11,27
0,7,8,75,90,41,7,4
0,5,8,65,99,51,9,8
0,7,8,55,117,62,8,4
0,12,7,109,162,101,16,33
0,13,17,154,237,172,25,52
0,14,20,162,225,146,31,30
0,16,21,160,235,136,28,31
0,13,19,127,188,114,21,36
0,13,24,147,190,144,18,26
0,18,29,187,310,282,49,69
0,15,38,180,304,207,39,46
0,14,24,197,297,211,44,38
0,20,34,190,330,233,41,31
0,25,44,169,289,213,56,37
0,17,31,146,238,231,38,34
0,14,34,115,200,149,40,38
0,14,37,187,399,271,43,62
0,18,46,182,397,287,42,45
0,24,34,281,544,366,69,83
0,31,31,280,521,365,64,43
0,40,36,257,530,377,64,51
0,43,38,350,522,367,64,41
0,41,38,341,556,400,70,48
0,27,31,332,518,349,71,71
0,25,34,469,672,476,102,99
0,33,38,607,728,479,97,96
0,43,29,619,755,520,98,80
0,48,46,717,671,499,128,57
0,39,26,648,570,501,105,67
0,51,19,822,651,498,84,68
0,58,49,964,884,698,140,133
0,64,29,1160,900,649,133,184
0,62,47,1494,983,741,152,128
0,56,46,1274,976,848,184,138
0,52,54,1124,983,813,160,140
0,54,34,849,872,788,163,129
0,51,33,788,872,824,150,138
0,85,70,1054,1378,1223,239,211
0,81,67,1142,1414,1212,243,258
0,61,72,1062,1373,1179,280,263
0,81,80,1096,1320,1117,278,208
0,69,67,834,1214,1042,211,221
0,57,43,625,945,871,188,148
0,47,49,610,992,839,171,162
0,71,103,951,1523,1383,294,309
0,83,82,888,1456,1181,246,259
0,74,84,860,1483,1332,265,248
0,81,89,757,1343,1229,272,288
0,54,87,695,1275,1135,282,264
0,67,69,564,1202,1115,231,234
0,56,61,537,1130,984,162,176
0,99,129,916,2146,1906,410,318
0,94,130,864,1957,1732,293,338
0,88,116,850,1973,1648,333,350
0,88,92,690,1689,1414,340,309
0,83,100,685,1537,1327,294,302
0,56,50,492,1235,985,220,232
0,68,78,453,1167,1007,199,231
0,112,105,783,1950,1788,345,328
0,88,89,686,1752,1523,310,343
0,113,97,623,1653,1420,327,305
0,80,92,592,1632,1411,287,333
0,100,99,632,1512,1305,297,324
0,48,59,431,1153,973,195,200
0,52,69,408,1158,939,191,198
0,88,138,830,2077,1832,369,429
0,81,106,669,1573,1282,302,347
0,91,94,572,1384,1221,267,365
0,88,70,638,1441,1079,226,265
0,84,86,569,1314,1103,261,324
0,47,54,411,1055,826,190,180
0,61,71,444,1172,928,205,218
0,113,110,696,1669,1388,283,313
0,98,122,550,1302,1118,272,303
0,76,91,560,1353,1159,236,290
0,60,98,530,1229,954,192,215
0,68,105,474,1028,961,193,282
0,53,58,318,838,687,143,161
0,54,50,293,743,573,128,180
0,68,108,436,1125,951,212,289
0,42,98,471,968,830,191,259
0,55,103,325,844,757,130,215
0,49,79,320,732,572,129,186
0,41,70,260,643,566,137,151
0,39,37,183,463,396,95,102
0,33,41,171,467,413,80,115
0,47,71,320,716,597,125,207
0,34,76,252,595,516,99,188
0,39,70,246,598,476,113,160
0,39,55,207,550,394,81,155
0,24,58,204,477,396,92,110
0,26,42,147,409,336,64,90
0,24,42,149,327,288,61,130
0,30,71,199,615,530,123,215
0,36,58,227,510,480,109,219
0,30,49,211,499,393,86,134
0,15,50,181,457,376,69,146
0,28,47,179,449,387,93,205
0,17,28,139,325,297,77,81
0,28,33,158,358,323,78,113
0,47,66,244,603,514,115,179
0,31,52,204,532,425,88,162
0,32,49,211,564,406,79,176
0,35,38,219,588,431,92,164
0,29,41,238,555,430,110,164
0,29,36,181,430,354,61,119
0,24,39,179,439,374,98,142
0,47,81,295,796,636,124,184
0,40,52,300,776,589,118,182
0,31,52,315,743,519,147,169
0,37,45,281,719,539,121,169
0,33,57,288,742,624,121,183
0,38,37,207,570,461,113,186
0,38,56,253,736,563,125,121
0,63,65,413,1142,877,174,247
0,60,82,366,1033,805,175,215
0,58,84,449,1055,783,175,176
0,47,55,334,811,705,121,161
0,15,12,117,337,274,64,79
0,52,48,356,1082,791,163,141
0,56,68,532,1356,1059,217,185
0,72,54,515,1342,1130,243,202
0,101,114,999,2512,2030,430,387
