0.97458,0.15137,0.0087488,0.026279,0.011128,0.089104,0.12548,0.088318,0.037182,0.029409,5.1091e-38,1.1398e-32,0.0075843,0.0015164,1.2326e-50,5.9749e-64,4.3309e-64,2.7107e-64,1.2593e-64,3.7399e-65,3.9133e-66
0.24013,2.3452,0.063994,0.003888,0.018034,0.036689,0.063608,0.060756,0.062135,0.047318,0.042026,0.0043658,0.0034382,5.958e-35,0.00049394,2.0766e-118,1.5052e-118,9.4214e-119,4.3767e-119,1.2998e-119,1.3601e-120
0.0028209,1.1201,2.5618,0.11894,0.014716,0.053986,0.041361,0.12257,0.085525,0.073357,0.03216,0.024846,0.012029,2.6586e-39,6.6705e-80,1.1895e-80,8.6219e-81,5.3965e-81,2.507e-81,7.4453e-82,7.7905e-83
0.041038,0.081501,1.1688,4.1402,0.06257,0.11662,0.075233,0.076615,0.073089,0.054652,0.044336,0.026557,0.0041258,1.3865e-79,1.267e-64,5.2748e-157,3.8235e-157,2.3931e-157,1.1117e-157,3.3017e-158,3.4548e-159
4.1967e-10,0.12645,2.1566e-12,0.27351,0.23178,0.013723,0.022559,0.031111,0.014231,0.0053043,0.013296,0.0042652,2.4184e-38,0.0024913,1.8147e-104,9.5683e-94,6.9356e-94,4.341e-94,2.0167e-94,5.9891e-95,6.2668e-96
0.1056,0.0667,0.014973,9.327e-18,4.4574e-16,0.055417,0.038981,0.055496,0.042657,0.02531,5.2269e-74,7.6505e-50,4.3106e-63,3.2001e-58,1.1043e-112,4.704e-138,3.4097e-138,2.1342e-138,9.9144e-139,2.9444e-139,3.0809e-140
9.0842e-13,0.10186,0.010342,0.011748,0.0055357,2.2756e-16,0.037791,1.0263e-21,0.017301,2.1961e-48,5.261e-54,4.2669e-73,0.0044071,1.3128e-38,9.0498e-75,5.9746e-166,4.3307e-166,2.7106e-166,1.2592e-166,3.7397e-167,3.9131e-168
0.035954,0.17069,0.073485,0.030045,2.9199e-19,0.024288,0.052545,0.072197,0.066341,0.045916,2.1242e-39,0.012848,0.0038494,0.011717,4.889e-97,2.5652e-88,1.8594e-88,1.1638e-88,5.4065e-89,1.6056e-89,1.6801e-90
0.070027,0.1014,0.034331,1.1343e-28,0.043343,0.058748,0.032425,0.058476,0.020854,0.0077734,0.0069053,0.0061747,4.3801e-46,3.901e-68,4.6908e-106,2.7621e-130,2.0021e-130,1.2531e-130,5.8215e-131,1.7289e-131,1.8091e-132
0.015334,2.7994e-63,0.017466,0.20738,4.2352e-50,3.3492e-36,0.045138,0.0097036,0.067049,0.048511,0.062648,0.039001,0.007407,9.9152e-119,5.1507e-112,5.2085e-116,3.7754e-116,2.3631e-116,1.0978e-116,3.2602e-117,3.4114e-118
1.6685e-64,6.5309e-32,1.3394e-24,4.1277e-65,5.7437e-78,1.7443e-90,2.1352e-93,2.4994e-19,0.018666,3.9301e-28,3.0202e-31,0.040803,1.3738e-46,5.4689e-68,4.1042e-139,1.5455e-131,1.1203e-131,7.0118e-132,3.2574e-132,9.6738e-133,1.0122e-133
0.047244,0.13968,0.050231,4.6771e-29,2.0636e-39,4.0382e-105,0.031512,1.273e-35,0.15028,0.033482,2.1561e-42,0.076583,1.4318e-28,1.469e-106,9.6083e-84,1.3197e-132,9.5659e-133,5.9874e-133,2.7815e-133,8.2605e-134,8.6435e-135
