0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,2,1,0
0,0,0,0,0,2,2,5
0,0,0,0,1,0,3,2
0,0,0,0,1,1,2,2
0,0,0,0,0,2,0,0
0,0,0,0,0,6,2,6
0,0,0,0,0,4,8,3
0,0,0,0,1,7,4,5
0,0,0,0,0,10,11,4
0,0,0,0,1,13,9,8
0,0,0,0,1,15,15,13
0,0,0,0,2,26,16,16
0,0,0,1,3,23,25,16
0,0,0,1,5,33,21,33
0,0,0,0,6,36,44,41
0,0,0,0,4,58,64,46
0,0,0,0,6,62,62,60
0,0,1,1,7,52,78,80
0,0,0,0,2,93,93,67
0,0,0,3,8,89,94,104
0,0,1,0,8,107,113,88
0,0,0,3,16,127,137,123
0,0,1,3,16,128,153,123
0,0,0,0,17,138,164,146
0,1,0,2,16,138,167,132
0,0,0,2,17,133,173,181
0,0,0,2,19,150,163,158
0,0,0,4,17,159,191,155
0,0,1,2,19,177,193,181
0,0,2,1,17,170,194,180
0,0,0,1,24,150,215,166
0,0,1,2,10,183,173,177
0,0,2,0,18,190,184,183
1,0,0,3,20,158,186,184
0,0,1,0,13,167,203,176
0,0,0,3,11,174,194,183
0,0,2,1,24,189,170,181
0,0,0,1,20,150,195,189
0,0,0,5,16,148,215,169
0,0,1,1,13,126,191,174
0,0,0,1,13,156,184,177
0,0,0,1,23,157,173,158
0,0,0,1,13,150,176,180
0,0,0,1,15,138,187,189
0,0,1,2,14,141,171,157
0,0,0,1,13,141,179,171
0,0,1,1,10,127,166,152
0,0,0,2,7,97,150,146
0,0,0,0,5,123,150,178
0,0,0,1,9,117,159,176
0,0,0,6,9,99,151,143
0,0,0,2,10,87,160,178
0,0,0,1,8,97,136,140
0,0,0,2,6,111,136,133
0,0,0,1,6,103,115,138
0,0,0,3,14,75,145,137
0,0,1,0,12,74,125,156
0,0,1,0,12,103,124,136
0,0,0,0,8,90,119,120
0,0,0,1,3,91,115,122
0,0,0,1,5,65,118,115
0,0,0,0,5,96,95,125
0,0,1,2,8,77,105,117
0,0,0,1,5,72,98,107
0,0,0,1,4,72,84,97
0,0,0,0,5,68,92,98
0,0,0,0,6,61,85,105
0,0,0,1,8,56,88,101
0,0,0,1,4,45,77,86
