5.917770270821794965e-01,5.917770270821794965e-01,5.476249085871356392e-01,1.674016917558663886e-01,4.002218390191438213e-01,4.330894157690311219e-02,8.786645744236105948e-04,6.248620081226701883e-04
5.917770270821794965e-01,5.917770270821794965e-01,5.476249085871356392e-01,1.674016917558663886e-01,4.002218390191438213e-01,4.330894157690311219e-02,8.786645744236105948e-04,6.248620081226701883e-04
2.670071047529772867e-01,2.670071047529772867e-01,9.449852147283874793e-01,1.758867598806843346e-01,4.365399181106002224e-01,4.715543349807684026e-02,3.527342094136248427e-03,1.478709116100603938e-04
1.618120828518648524e-01,1.618120828518648524e-01,2.239784262593490782e-01,7.008433844101578103e-01,1.940805702485164375e-01,1.239928118407902513e-01,1.098934012631308521e-02,9.758878898987268001e-04
4.183355808785609309e-01,4.183355808785609309e-01,5.547009261697726235e-01,1.569502487757441223e-01,2.625402881806467859e-01,4.868924507298259124e-02,4.389021022364910166e-03,3.844758232992167321e-04
8.923355426000038892e-02,8.923355426000038892e-02,1.419664038913679704e-01,3.482469730039061129e-01,8.747097033915324227e-02,1.985394642953760558e-01,1.241954360363619822e-02,2.915903059286129896e-03
2.840212507939649661e-02,2.840212507939649661e-02,1.144625719053589535e-01,1.296656562186735973e-01,9.861879562959163792e-02,5.436551245271807609e-02,2.672318157263659510e-01,5.546507966188000960e-02
2.546919350209700741e-02,2.546919350209700741e-02,2.234936321580327859e-02,1.148282001771502164e-02,3.468171262765487595e-02,4.043240948083152986e-02,6.826631420752023172e-02,3.344681659399991180e-01
