5.944542759664801501e-01,3.166930210106593258e+00,7.378858807962658251e-01,2.045486324713252646e-01,8.485879825084707839e-02,3.880380659096160922e-01,7.289912873039157137e-01,8.361466233795058489e-01,6.152340289659733452e-01,2.453780019351992636e-01,1.803321845204925722e-01,5.817715305621933702e-02,7.111602409966455429e-02,4.585330448755940008e-02,3.067293589664352171e-02,1.045038470287700319e-02
3.076179535221852390e-01,1.611723774420621202e+00,3.589866010744402480e+00,7.610097663069026463e-01,1.224590879988975700e-01,2.113454145153382258e-01,4.119669027130883898e-01,8.836532301079658147e-01,8.328572548903632189e-01,3.036443603773803512e-01,1.560999150602910557e-01,7.636817151811045590e-02,6.087991997665335303e-02,2.780200435551553537e-02,3.180200314556478475e-02,4.078944569425796418e-02
1.659890903333319789e-01,4.306648436645563738e-01,1.770098871956217845e+00,5.800640817705389196e+00,9.555553665244167494e-01,4.526571248542916592e-01,3.102795063406468268e-01,8.106242672866157406e-01,8.242234214123764779e-01,7.461718322030415074e-01,4.468314121769429437e-01,1.763325840373298758e-01,6.747510770434284044e-02,5.611599945301826153e-02,1.275331326854187153e-02,4.850061411903768384e-04
3.098625037532805604e-01,2.055857315369644667e-01,2.336052864320996847e-01,1.609468286631200451e+00,2.063878976939983456e+00,9.874619539989534234e-01,6.496586243513098324e-01,7.600561430145922337e-01,5.500537054456805519e-01,8.141413706454307952e-01,2.864624094587885361e-01,3.105575374562538071e-01,9.681854103929107835e-02,3.168874000882943021e-02,1.778772129427209220e-02,4.032505440070473929e-02
8.186442701500353802e-01,4.541178992150239901e-01,1.221759504893808884e-01,5.502606431132097686e-01,1.309755187042660030e+00,1.992925741947250362e+00,1.117162531532602143e+00,6.752453751583260555e-01,8.736933471060048806e-01,6.687989127082938356e-01,7.020770007653370781e-01,2.592566367212751910e-01,1.250687471549954966e-01,4.321651865460090364e-02,1.324294077510945571e-02,6.062005134793359786e-06
4.918614345837374335e-01,7.368554755340382956e-01,4.162825558758057043e-01,2.973264400087238801e-01,6.875446682351530336e-01,8.481693260818071733e-01,1.695014074307107155e+00,1.192466829983623411e+00,6.048779996200233100e-01,6.286588241380429709e-01,3.600503050642019920e-01,3.760910885448462970e-01,1.149100995756665855e-01,4.548543564866393274e-02,7.547714918542279203e-03,1.923033035987531739e-02
5.550990029894863342e-01,1.080987852953029016e+00,7.782608450598762495e-01,5.334134574883647728e-01,4.506070368344631261e-01,6.415089197726950854e-01,7.187484029802315710e-01,1.581483438767705030e+00,1.019201332638759006e+00,6.568820639172522347e-01,4.805077527153763794e-01,2.955047679558409635e-01,1.815827592412562752e-01,9.250975097216013188e-02,8.632064912550467539e-02,2.974758199977218728e-02
2.349892491474633582e-01,8.505241966758793071e-01,9.766254406557173251e-01,7.359300708737078756e-01,5.658759244208655392e-01,5.260481499620692780e-01,7.628282307469715917e-01,1.065391542785411483e+00,1.410297790867980572e+00,9.255657969571609023e-01,4.356379860271875071e-01,3.205236720461316358e-01,1.204559658029000502e-01,3.193277776388156464e-02,5.083467628095910545e-02,1.476909801893691414e-03
1.553494799501186074e-01,1.730431978395891579e-01,5.862874047106819697e-01,1.223251846452597436e+00,8.028016681261744836e-01,6.881069373037649317e-01,6.635997520190995980e-01,8.390618772444531359e-01,1.036328563762850541e+00,1.749754836687597681e+00,6.906632340737454134e-01,2.789330602109874602e-01,1.640619304600594019e-01,7.674838405833711574e-02,4.923782257568822679e-02,5.422523953039672107e-02
1.608612314774158225e-01,1.373168484254238264e-01,2.793311876062296029e-01,5.942556351863720332e-01,6.633397945254271288e-01,7.266611838529741796e-01,5.699442903780853609e-01,7.095453792008806770e-01,9.893448930191555135e-01,8.662375430402868837e-01,8.731471881812559177e-01,4.992378538105993746e-01,2.047933427027718301e-01,1.114117064969195325e-01,1.011920570756201093e-01,1.041505874549330038e-02
1.342146268613172710e-01,1.450819454369803863e-01,2.059508981816598472e-01,4.579286012443062326e-01,7.519805274589708155e-01,8.860234121410741626e-01,7.193283763728530733e-01,5.384139122162630020e-01,6.720662693790255826e-01,4.943061906402982375e-01,6.575519394155697750e-01,1.080875029778635810e+00,4.284057100191232537e-01,1.617960405622430320e-01,9.591074532657220542e-02,8.497848920741081502e-02
2.429572809957204760e-02,1.567028371784942586e-01,1.051137867567381173e-01,5.913203788547539974e-02,3.520170569795902926e-01,3.315048340441833497e-01,3.963513947266055770e-01,4.522721538325905621e-01,4.064736424087062594e-01,2.857796065243787820e-01,3.092900305762921187e-01,4.702067552986943788e-01,7.484050362357991260e-01,1.419226093212106465e-01,1.048284845403542748e-01,6.336085814907314873e-02
6.716060498395336198e-02,2.075772900677915755e-01,2.047111233907785433e-01,2.203199985875095024e-01,1.010732322759542029e-01,3.916844143090342789e-01,2.706392666770054967e-01,4.906575092452038489e-01,5.698740178262622358e-01,3.644626516587313736e-01,3.206226034322693930e-01,4.770139191675591972e-01,3.180092305026503419e-01,7.500627630693328385e-01,1.682852438585871746e-01,4.376875672977618287e-02
5.641498321526095677e-02,4.572560468407049772e-02,2.570441713721987598e-01,4.681773336560209886e-01,4.020023040638469602e-01,3.405278429067201129e-01,1.881860110652312790e-01,1.071061103038473822e-01,7.171247927130256494e-01,3.728127222430783205e-01,3.007090553142360845e-01,3.623439150426597255e-01,4.401041170145318926e-01,5.902016031278248809e-01,3.663861148054514683e-01,2.955817891991057711e-01
2.352843052630073511e-02,5.332738218388608691e-04,7.336725707018111609e-02,1.246679994004853409e-01,7.424486839080279843e-02,2.990955627979913906e-02,1.473392914208430104e-01,1.669184286612126200e-01,2.343408703649134117e-01,3.770949801394247736e-01,3.609150828642250786e-01,1.540920107904744586e-04,3.614857169730954500e-01,2.619872282703919930e-04,2.749364361788391165e-01,6.713407393194706918e-01
