5.455892211814568071e-01,2.838279819478448651e+00,7.217518909337898858e-01,1.895149087149496370e-01,7.247103933928400465e-02,3.455072472967457009e-01,6.904486573591301912e-01,8.115836776014069276e-01,5.661148961991455675e-01,2.090993195674720195e-01,1.456551167199164887e-01,4.534883524829164125e-02,5.295569072540996791e-02,3.474437633426707972e-02,2.285061505446559643e-02,7.739721127121035674e-03
2.827899815101558301e-01,1.460529425830823236e+00,3.223461248242269317e+00,6.994914718629429151e-01,1.046650752608710849e-01,1.646016433482491714e-01,3.874320958568939766e-01,8.565398859609999471e-01,7.846151030711812080e-01,2.744159511367243454e-01,1.326582882830905363e-01,6.433076928106917780e-02,4.760557949626226942e-02,2.302583053903557025e-02,2.394155340971066900e-02,3.028688887531495386e-02
1.567907952379985481e-01,3.756636277450896566e-01,1.544384457193996418e+00,5.047974638005548798e+00,8.265472195605811923e-01,3.789184074408537550e-01,2.647591668101487161e-01,7.123655860939548390e-01,7.658503786284867054e-01,6.642982244067465736e-01,3.857671370447925963e-01,1.535096612570265862e-01,5.406896391209742303e-02,4.952242701529702140e-02,1.022285882509294669e-02,3.592032623182932769e-04
2.839369796312316008e-01,1.889865936478256903e-01,1.982992378784874665e-01,1.366701197280175695e+00,1.862028150357246670e+00,8.582784385786257353e-01,5.536769355487978217e-01,6.382055531233201684e-01,4.909420852459179807e-01,7.260946490723994007e-01,2.539818670285989288e-01,2.715519603501868051e-01,7.859861443722422625e-02,2.612848897783474206e-02,1.351478119154749316e-02,3.037787396540183801e-02
7.738333181073908662e-01,4.380217411001813277e-01,1.053932846367311021e-01,4.695048748593163568e-01,1.061578808183214040e+00,1.764040551380986033e+00,9.625659088198755819e-01,5.647945759215609041e-01,7.318308151922101601e-01,5.574655614337618026e-01,6.198877040416328477e-01,2.354818676612570050e-01,1.053894648244169396e-01,3.228154746420864446e-02,9.809734871773657244e-03,5.444456974794661024e-06
4.680188950218431287e-01,7.074268322215312432e-01,4.006036413105522609e-01,2.538757058534978350e-01,5.741181275977356169e-01,7.089992366503504728e-01,1.520529351135503582e+00,1.018349666877494286e+00,5.083738109704928343e-01,5.244245397473070724e-01,2.931613862610292776e-01,3.093092289767393477e-01,9.319278308013477508e-02,3.400128022800572025e-02,5.590105982422978632e-03,1.424228852833232632e-02
5.367318400629113029e-01,1.041989857878750092e+00,7.669752323352824197e-01,4.884779920359533234e-01,3.719253124751265016e-01,5.292764406274654831e-01,6.095343267636701423e-01,1.427349486593261219e+00,8.620835057887233921e-01,5.463473530672174894e-01,4.070288094786206901e-01,2.386339722254631202e-01,1.392645315160043751e-01,7.147409662840870093e-02,6.393121666155386629e-02,2.203230616088366900e-02
2.336886494473338904e-01,8.056860275922245185e-01,9.635049347202164771e-01,6.986990434905726577e-01,4.771884354029500841e-01,4.401709309749070043e-01,6.427413426057714263e-01,9.251719730853642520e-01,1.267550815975301948e+00,7.841105970566523142e-01,3.578833597084377649e-01,2.590381183224727546e-01,9.966416987466333866e-02,2.756723306879587526e-02,4.037366795444337353e-02,1.496661026487981121e-03
1.575863149057516455e-01,1.756815297554080169e-01,5.661353926862999764e-01,1.175558506140409465e+00,7.416845021684492778e-01,5.995736486263448795e-01,5.616867479264863183e-01,7.034800652908689278e-01,8.670609317392352633e-01,1.559887115642789368e+00,5.883998863665226287e-01,2.352591735691424990e-01,1.285797709197560312e-01,5.684315833225676851e-02,3.694481871106412851e-02,4.243069385233959323e-02
1.585749372461442430e-01,1.339888494878541947e-01,2.637562219462849522e-01,5.237285951416214003e-01,6.016964319189055388e-01,5.963526937387051419e-01,4.842824148457855471e-01,5.768686217615621725e-01,8.333320293816453006e-01,7.025057911098896435e-01,8.016242508597928307e-01,4.275737769174716152e-01,1.609819567813527419e-01,8.251746779519433805e-02,7.624356788343217284e-02,8.505788819726252392e-03
1.093662624198026290e-01,1.208577104356214349e-01,1.925197745573336283e-01,4.365755152100796455e-01,6.587336805560375375e-01,7.453488654783074763e-01,5.819812304956057947e-01,4.246277105633651794e-01,5.368346831151902254e-01,4.213608477342555281e-01,5.422137595611549177e-01,9.448359006000404126e-01,3.500677325421752695e-01,1.208298540154229134e-01,7.103451434108359885e-02,6.293642071266106197e-02
2.489253793950870625e-02,1.267451743627224514e-01,9.333704047947774529e-02,5.501595946489846317e-02,2.925104100610438906e-01,2.844168745315471258e-01,3.358662027519979665e-01,3.743359175549685336e-01,3.359168171065901598e-01,2.244916162108075153e-01,2.491110346736809533e-01,3.892037321570727126e-01,7.096589988965524842e-01,1.240779740419683391e-01,8.234863131201282382e-02,4.692643606013685575e-02
6.464064833168398083e-02,1.817935102513235646e-01,1.919719022162396094e-01,2.118567038935826596e-01,7.983120589600280204e-02,2.926722102126919633e-01,2.103627975652006543e-01,3.974240467400752541e-01,4.921102287648898010e-01,2.787342995289328051e-01,2.431596594618128937e-01,3.716854032868328050e-01,2.621464160742027483e-01,7.210007997460543550e-01,1.424177293400998301e-01,3.241583738788193086e-02
4.178183386465451205e-02,4.111286401122635215e-02,2.433544333683791416e-01,4.264151761723081746e-01,3.004544899127241653e-01,2.522003366433499538e-01,1.393735529438668019e-01,7.932448884242768172e-02,6.272830754637459538e-01,3.035027093317093083e-01,2.338656388024205890e-01,2.683576666577028313e-01,3.448216292774831659e-01,4.833409856177250385e-01,3.222444252494701677e-01,2.480108855705677184e-01
2.410640478280896490e-02,3.949510743169612698e-04,6.606196952935822209e-02,9.721138727180586581e-02,6.101109322423906023e-02,2.215182371377385703e-02,1.225343128165752027e-01,1.236224431488508468e-01,1.965334717614764526e-01,2.968710781448534730e-01,2.921345364232652564e-01,1.141229940661673154e-04,2.677220715175130938e-01,1.940319082341537100e-04,2.394364434483433057e-01,5.849406406155683857e-01
