5.547230480176980061e-01,2.910335460329502411e+00,7.235092033541362655e-01,1.914211406075642663e-01,7.438959835736676240e-02,3.515927978543271770e-01,6.955913657650656390e-01,8.143755598570652232e-01,5.730560780794127229e-01,2.146565880044717933e-01,1.510347753817274929e-01,4.721827828098449503e-02,5.559063786651772393e-02,3.632569026306773502e-02,2.397336015002186557e-02,8.127032590450149890e-03
2.859534673696473850e-01,1.493879600372452598e+00,3.303238975881411132e+00,7.087095422394249500e-01,1.072821690466027045e-01,1.718832250944656859e-01,3.920901050844762259e-01,8.603821522372998576e-01,7.917621399629782841e-01,2.791173334508987303e-01,1.362734854579731869e-01,6.629718262808592666e-02,4.963108909713817574e-02,2.368971795536311403e-02,2.506172910156546571e-02,3.178694908196666447e-02
1.583520104923117899e-01,3.840930686278638539e-01,1.589373153541807415e+00,5.214046072443458080e+00,8.555105647165596183e-01,3.939742242990914578e-01,2.732424062317308500e-01,7.299565864796753178e-01,7.757637908592933673e-01,6.817584260454868650e-01,3.985918284705780579e-01,1.576824667010360004e-01,5.621404683069564090e-02,5.040400771745186942e-02,1.057854246881826180e-02,3.771785276897525029e-04
2.872265111323806797e-01,1.926341874144839039e-01,2.033985562217252019e-01,1.408810913673427923e+00,1.899060924385063576e+00,8.846712687938063091e-01,5.739746305728995468e-01,6.641931535024800937e-01,5.032413088765359532e-01,7.423688702868678213e-01,2.606057438119331882e-01,2.788628366904783995e-01,8.138103791178649682e-02,2.693347810365312456e-02,1.412272025862338319e-02,3.179534340286756244e-02
7.802588407572288443e-01,4.403674254803315313e-01,1.079694656804256470e-01,4.865644984837583786e-01,1.103887897575383636e+00,1.805526644006357984e+00,9.935395569417360129e-01,5.884360012172369370e-01,7.636325194864397314e-01,5.798457695884294827e-01,6.376341261389735227e-01,2.396621504067506792e-01,1.083790097215675818e-01,3.384227335279092058e-02,1.030053913550465702e-02,5.525420343122511737e-06
4.706352713891158723e-01,7.116529190090329360e-01,4.028636912465130004e-01,2.611829797840555245e-01,5.971932969834797822e-01,7.359794538723634094e-01,1.551863486517608415e+00,1.055057111596233277e+00,5.290715919919682930e-01,5.473324901736653647e-01,3.058452790387229392e-01,3.212596041377918654e-01,9.651041859523615263e-02,3.563993759001057166e-02,5.869838502238690359e-03,1.495500175405154071e-02
5.388415093090729302e-01,1.047822917397880582e+00,7.682703802267165649e-01,4.985852724278993509e-01,3.873897328744044799e-01,5.524789628096016258e-01,6.317954032486738924e-01,1.456957246390789606e+00,8.922180856555448347e-01,5.703801431100680164e-01,4.235727117773208095e-01,2.491491637366398115e-01,1.454193710684896501e-01,7.460143237154934215e-02,6.713042480047926031e-02,2.313480703841857763e-02
2.342815177485063627e-01,8.120010124185560452e-01,9.640406851887235451e-01,7.056747999569823460e-01,4.947763857260499831e-01,4.593371546973633590e-01,6.664865689175032415e-01,9.551014722590029926e-01,1.297299663345795606e+00,8.131253873728817583e-01,3.731120778581511477e-01,2.708099787638046929e-01,1.028576488861898675e-01,2.816132385011692676e-02,4.184768035033270550e-02,1.490826356013007703e-03
1.571313144081679658e-01,1.749424911477131250e-01,5.714607738207925225e-01,1.186315978395954485e+00,7.541355791943612497e-01,6.208555836493810931e-01,5.855783120422423105e-01,7.307012341898238006e-01,9.017586430296720135e-01,1.598450785657957951e+00,6.084159065012443302e-01,2.441593069951552009e-01,1.340535405851036033e-01,5.968745062712364768e-02,3.869786241245787295e-02,4.409872308339521374e-02
1.586011434376496665e-01,1.342183629578080906e-01,2.655482977126741861e-01,5.331687834593564768e-01,6.111597543056747073e-01,6.197676379114132050e-01,5.018637579911228164e-01,6.012834828009087085e-01,8.659327073182165879e-01,7.318051221244863402e-01,8.157714556208444101e-01,4.397965475642256483e-01,1.678324613457500281e-01,8.664630193698220906e-02,7.979874531914848967e-02,8.772980372492035148e-03
1.134219986523294504e-01,1.259352268487806126e-01,1.948182568920021618e-01,4.399398691037551545e-01,6.753383133314696529e-01,7.691674037225799676e-01,6.054633175199182205e-01,4.437620814618172815e-01,5.613109040743877731e-01,4.358092749766606655e-01,5.619056277939934452e-01,9.658401010172399381e-01,3.611767374354116211e-01,1.266756875510641200e-01,7.458914809987320094e-02,6.608588783202544448e-02
2.475470391392420658e-02,1.325248500724234557e-01,9.490175468241895951e-02,5.551858725050367455e-02,3.013972892525398350e-01,2.917708386405568621e-01,3.451467276940841655e-01,3.876395968877563436e-01,3.469064626620145253e-01,2.342203757063930636e-01,2.583758104583916415e-01,4.010642116877512486e-01,7.140364640988032807e-01,1.265414350763850448e-01,8.552481695000387074e-02,4.927471098577791003e-02
6.488718916695468408e-02,1.860520617799396592e-01,1.939607500793383288e-01,2.126955332375893570e-01,8.282922429079746240e-02,3.068008879865704031e-01,2.193312375041293061e-01,4.109123850917137943e-01,5.026888278476484562e-01,2.909169094003941636e-01,2.541852368268355811e-01,3.870172838356906730e-01,2.699262653402418888e-01,7.238926352114228857e-01,1.459787750257991457e-01,3.403799214094463399e-02
4.387268222325845651e-02,4.171673428053246369e-02,2.449068194097132889e-01,4.317753133034927249e-01,3.149433232529827986e-01,2.648209569257974905e-01,1.463480903791899157e-01,8.329404838427423297e-02,6.393873720516847214e-01,3.131973387093843764e-01,2.433315265229905322e-01,2.817868327557639940e-01,3.582922164931087172e-01,4.982574995122617811e-01,3.281638452787233318e-01,2.545863336776562624e-01
