date,c1,c2,c3,c4,c5,c6,c7,c8,h1
12Aug2021,1,0,0,0,0,,,1,1
13Aug2021,1,0,0,0,0,,,1,1
14Aug2021,1,0,0,0,0,,,1,1
15Aug2021,1,0,0,0,0,,,1,1
16Aug2021,1,0,0,0,0,,,1,1
17Aug2021,1,0,0,0,0,,,1,1
18Aug2021,1,0,0,0,0,,,1,1
19Aug2021,1,0,0,0,0,,,1,1
20Aug2021,1,0,0,0,0,,,1,1
21Aug2021,1,0,0,0,0,,,1,1
22Aug2021,1,0,0,0,0,,,1,1
23Aug2021,1,0,0,0,0,,,1,1
24Aug2021,1,0,0,0,0,,,1,1
25Aug2021,1,0,0,0,0,,,1,1
26Aug2021,1,0,0,0,0,,,1,1
27Aug2021,1,0,0,0,0,,,1,1
28Aug2021,1,0,0,0,0,,,1,1
29Aug2021,1,0,0,0,0,,,1,1
30Aug2021,1,0,0,0,0,,,1,1
31Aug2021,1,0,0,0,0,,,1,1
01Sep2021,1,0,0,0,0,,,1,1
02Sep2021,1,0,0,0,0,,,1,1
03Sep2021,1,0,0,0,0,,,1,1
04Sep2021,1,0,0,0,0,,,1,1
05Sep2021,1,0,0,0,0,,,1,1
06Sep2021,1,0,0,0,0,,,1,1
07Sep2021,1,0,0,0,0,,,1,1
08Sep2021,1,0,0,0,0,,,1,1
09Sep2021,1,0,0,0,0,,,1,1
10Sep2021,1,0,0,0,0,,,1,1
11Sep2021,1,0,0,0,0,,,1,1
12Sep2021,1,0,0,0,0,,,1,1
13Sep2021,1,0,0,0,0,,,1,1
14Sep2021,1,0,0,0,0,,,1,1
15Sep2021,1,0,0,0,0,,,1,1
16Sep2021,1,0,0,0,0,,,1,1
17Sep2021,1,0,0,0,0,,,1,1
18Sep2021,1,0,0,0,0,,,1,1
19Sep2021,1,0,0,0,0,,,1,1
20Sep2021,1,0,0,0,0,,,1,1
21Sep2021,1,0,0,0,0,,,1,1
22Sep2021,1,0,0,0,0,,,1,1
23Sep2021,1,0,0,0,0,,,1,1
24Sep2021,1,0,0,0,0,,,1,1
25Sep2021,1,0,0,0,0,,,1,1
26Sep2021,1,0,0,0,0,,,1,1
27Sep2021,1,0,0,0,0,,,1,1
28Sep2021,1,0,0,0,0,,,1,1
29Sep2021,1,0,0,0,0,,,1,1
30Sep2021,1,0,0,0,0,,,1,1
01Oct2021,1,0,0,0,0,,,1,1
02Oct2021,1,0,0,0,0,,,1,1
03Oct2021,1,0,0,0,0,,,1,1
04Oct2021,1,0,0,0,0,,,1,1
05Oct2021,1,0,0,0,0,,,1,1
06Oct2021,1,0,0,0,0,,,1,1
07Oct2021,1,0,0,0,0,,,1,1
08Oct2021,1,0,0,0,0,,,1,1
09Oct2021,1,0,0,0,0,,,1,1
10Oct2021,1,0,0,0,0,,,1,1
11Oct2021,1,0,0,0,0,,,1,1
12Oct2021,1,0,0,0,0,,,1,1
13Oct2021,1,0,0,0,0,,,1,1
14Oct2021,1,0,0,0,0,,,1,1
15Oct2021,1,0,0,0,0,,,1,1
16Oct2021,1,0,0,0,0,,,1,1
17Oct2021,1,0,0,0,0,,,1,1
18Oct2021,1,0,0,0,0,,,1,1
19Oct2021,1,0,0,0,0,,,1,1
20Oct2021,1,0,0,0,0,,,1,1
21Oct2021,1,0,0,0,0,,,1,1
22Oct2021,1,0,0,0,0,,,1,1
23Oct2021,1,0,0,0,0,,,1,1
24Oct2021,1,0,0,0,0,,,1,1
25Oct2021,1,0,0,0,0,,,1,1
26Oct2021,1,0,0,0,0,,,1,1
27Oct2021,1,0,0,0,0,,,1,1
28Oct2021,1,0,0,0,0,,,1,1
29Oct2021,1,0,0,0,0,,,1,1
30Oct2021,1,0,0,0,0,,,1,1
31Oct2021,1,0,0,0,0,,,1,1
01Nov2021,1,0,0,0,0,,,1,1
02Nov2021,1,0,0,0,0,,,1,1
03Nov2021,1,0,0,0,0,,,1,1
04Nov2021,1,0,0,0,0,,,1,1
05Nov2021,1,0,0,0,0,,,1,1
06Nov2021,1,0,0,0,0,,,1,1
07Nov2021,1,0,0,0,0,,,1,1
08Nov2021,1,0,0,0,0,,,1,1
09Nov2021,1,0,0,0,0,,,1,1
10Nov2021,1,0,0,0,0,,,1,1
11Nov2021,1,0,0,0,0,,,1,1
12Nov2021,1,0,0,0,0,,,1,1
13Nov2021,1,0,0,0,0,,,1,1
14Nov2021,1,0,0,0,0,,,1,1
15Nov2021,1,0,0,0,0,,,1,1
16Nov2021,1,0,0,0,0,,,1,1
17Nov2021,1,0,0,0,0,,,1,1
18Nov2021,1,0,0,0,0,,,1,1
19Nov2021,1,0,0,0,0,,,1,1
20Nov2021,1,0,0,0,0,,,1,1
21Nov2021,1,0,0,0,0,,,1,1
22Nov2021,1,0,0,0,0,,,1,1
23Nov2021,1,0,0,0,0,,,1,1
24Nov2021,1,0,0,0,0,,,1,1
25Nov2021,1,0,0,0,0,,,1,1
26Nov2021,1,0,0,0,0,,,1,1
27Nov2021,1,0,0,0,0,,,1,1
28Nov2021,1,0,0,0,0,,,1,1
29Nov2021,1,0,0,0,0,,,1,1
30Nov2021,1,0,0,0,0,,,1,1
01Dec2021,1,0,0,0,0,,,1,1
02Dec2021,1,0,0,0,0,,,1,1
03Dec2021,1,0,0,0,0,,,1,1
04Dec2021,1,0,0,0,0,,,1,1
05Dec2021,1,0,0,0,0,,,1,1
06Dec2021,1,0,0,0,0,,,1,1
07Dec2021,1,0,0,0,0,,,1,1
08Dec2021,1,0,0,0,0,,,1,1
09Dec2021,1,0,0,0,0,,,1,1
10Dec2021,1,0,0,0,0,,,1,1
11Dec2021,1,0,0,0,0,,,1,1
12Dec2021,1,0,0,0,0,,,1,1
13Dec2021,1,0,0,0,0,,,1,1
14Dec2021,1,0,0,0,0,,,1,1
15Dec2021,1,0,0,0,0,,,1,1
16Dec2021,1,0,0,0,0,,,1,1
17Dec2021,1,0,0,0,0,,,1,1
18Dec2021,1,0,0,0,0,,,1,1
19Dec2021,1,0,0,0,0,,,1,1
20Dec2021,1,0,0,0,0,,,1,1
21Dec2021,1,0,0,0,0,,,1,1
22Dec2021,1,1,0,0,0,,,1,1
23Dec2021,1,1,0,0,0,,,1,1
24Dec2021,1,1,0,0,0,,,1,1
25Dec2021,1,1,0,0,0,,,1,1
26Dec2021,1,1,1,0,0,,,1,1
27Dec2021,1,1,1,0,0,,,1,1
28Dec2021,1,1,1,0,0,,,1,1
29Dec2021,1,1,1,0,0,,,1,1
30Dec2021,1,1,1,0,0,,,1,1
31Dec2021,1,1,1,0,0,,,1,1
01Jan2022,1,1,1,0,0,,,1,1
02Jan2022,1,1,1,0,0,,,1,1
03Jan2022,1,1,1,0,0,,,1,1
04Jan2022,1,1,1,0,0,,,1,1
05Jan2022,1,1,1,0,0,,,1,1
06Jan2022,1,1,1,0,0,,,1,1
07Jan2022,1,1,1,0,0,,,1,1
08Jan2022,1,1,1,0,0,,,1,1
09Jan2022,1,1,1,0,0,,,1,1
10Jan2022,1,1,1,0,0,,,1,1
11Jan2022,1,1,1,0,0,,,1,1
12Jan2022,1,1,1,0,0,,,1,1
13Jan2022,1,1,1,0,0,,,1,1
14Jan2022,1,1,1,0,0,,,1,1
15Jan2022,1,1,1,0,0,,,1,1
16Jan2022,1,1,1,0,0,,,1,1
17Jan2022,1,1,1,0,0,,,1,1
18Jan2022,1,1,1,0,0,,,1,1
19Jan2022,1,1,1,0,0,,,1,1
20Jan2022,0,1,1,0,0,,,1,1
21Jan2022,0,1,1,0,0,,,1,1
22Jan2022,0,1,1,0,0,,,1,1
23Jan2022,0,1,1,0,0,,,1,1
24Jan2022,0,1,1,0,0,,,1,1
25Jan2022,0,1,1,0,0,,,1,1
26Jan2022,0,1,1,0,0,,,1,1
27Jan2022,0,0,0,0,0,,,1,1
28Jan2022,0,0,0,0,0,,,1,1
29Jan2022,0,0,0,0,0,,,1,1
30Jan2022,0,0,0,0,0,,,1,1
31Jan2022,0,0,0,0,0,,,1,1
01Feb2022,0,0,0,0,0,,,1,1
02Feb2022,0,0,0,0,0,,,1,1
03Feb2022,0,0,0,0,0,,,1,1
04Feb2022,0,0,0,0,0,,,1,1
05Feb2022,0,0,0,0,0,,,1,1
06Feb2022,0,0,0,0,0,,,1,1
07Feb2022,0,0,0,0,0,,,1,1
08Feb2022,0,0,0,0,0,,,1,1
09Feb2022,0,0,0,0,0,,,1,1
10Feb2022,0,0,0,0,0,,,1,1
11Feb2022,0,0,0,0,0,,,1,1
12Feb2022,0,0,0,0,0,,,1,1
13Feb2022,0,0,0,0,0,,,1,1
14Feb2022,0,0,0,0,0,,,1,1
15Feb2022,0,0,0,,0,,,1,1
16Feb2022,0,0,0,,0,,,1,1
17Feb2022,0,0,0,,0,,,1,1
18Feb2022,0,0,0,,0,,,1,1
19Feb2022,0,0,0,,0,,,1,1
20Feb2022,0,0,0,,0,,,1,1
21Feb2022,0,0,0,,0,,,1,1
22Feb2022,0,0,0,,0,,,1,1
23Feb2022,0,0,0,,0,,,1,1
24Feb2022,0,0,0,,0,,,1,1
25Feb2022,0,0,0,,0,,,1,1
26Feb2022,0,0,0,,0,,,1,1
27Feb2022,0,0,0,,0,,,1,1
28Feb2022,0,0,0,,0,,,1,1
01Mar2022,0,0,0,,0,,,1,1
02Mar2022,0,0,0,,0,,,1,1
03Mar2022,0,0,0,,0,,,1,1
04Mar2022,0,0,0,,0,,,1,1
05Mar2022,0,0,0,,0,,,1,1
06Mar2022,0,0,0,,0,,,1,1
07Mar2022,0,0,0,,0,,,1,1
08Mar2022,0,0,0,,0,,,1,1
09Mar2022,0,0,0,,0,,,1,1
10Mar2022,0,0,0,,0,,,1,1
11Mar2022,0,0,0,,0,,,1,1
12Mar2022,0,0,0,,0,,,1,1
13Mar2022,0,0,0,,0,,,1,1
14Mar2022,0,0,0,,0,,,1,1
15Mar2022,0,0,0,,0,,,1,1
16Mar2022,0,0,0,,0,,,1,1
17Mar2022,0,0,0,,0,,,1,1
18Mar2022,0,0,0,,0,,,1,1
19Mar2022,0,0,0,,0,,,1,1
20Mar2022,0,0,0,,0,,,1,1
21Mar2022,0,0,0,,0,,,1,1
22Mar2022,0,0,0,,0,,,1,1
23Mar2022,0,0,0,,0,,,1,1
24Mar2022,0,0,0,,0,,,1,1
25Mar2022,0,0,0,,0,,,1,1
26Mar2022,0,0,0,,0,,,1,1
27Mar2022,0,0,0,,0,,,1,1
28Mar2022,0,0,0,,0,,,1,1
29Mar2022,0,0,0,,0,,,1,1
30Mar2022,0,0,0,,0,,,1,1
31Mar2022,0,0,0,,0,,,1,1
01Apr2022,0,0,0,,0,,,1,1
02Apr2022,0,0,0,,0,,,1,1
03Apr2022,0,0,0,,0,,,1,1
04Apr2022,0,0,0,,0,,,1,1
05Apr2022,0,0,0,,0,,,1,1
06Apr2022,0,0,0,,0,,,1,1
07Apr2022,0,0,0,,0,,,1,1
08Apr2022,0,0,0,,0,,,1,1
09Apr2022,0,0,0,,0,,,1,1
10Apr2022,0,0,0,,0,,,1,1
11Apr2022,0,0,0,,0,,,1,1
12Apr2022,0,0,0,,0,,,1,1
13Apr2022,0,0,0,,0,,,1,1
14Apr2022,0,0,0,,0,,,1,1
15Apr2022,0,0,0,,0,,,1,1
16Apr2022,0,0,0,,0,,,1,1
17Apr2022,0,0,0,,0,,,1,1
18Apr2022,0,,,,,,,1,1
19Apr2022,0,,,,,,,1,1
20Apr2022,0,,,,,,,1,1
21Apr2022,0,,,,,,,1,1
22Apr2022,0,,,,,,,1,1
23Apr2022,0,,,,,,,1,1
24Apr2022,0,,,,,,,1,1
25Apr2022,0,,,,,,,1,1
26Apr2022,0,,,,,,,1,1
27Apr2022,0,,,,,,,1,1
28Apr2022,0,,,,,,,1,1
29Apr2022,0,,,,,,,1,1
30Apr2022,0,,,,,,,1,1
01May2022,0,,,,,,,1,1
02May2022,0,,,,,,,1,1
03May2022,0,,,,,,,1,1
04May2022,0,,,,,,,1,1
05May2022,0,,,,,,,1,1
06May2022,0,,,,,,,1,1
07May2022,0,,,,,,,1,1
08May2022,0,,,,,,,1,1
09May2022,0,,,,,,,1,1
10May2022,0,,,,,,,1,1
11May2022,0,,,,,,,1,1
12May2022,0,,,,,,,1,1
13May2022,0,,,,,,,1,1
14May2022,0,,,,,,,1,1
15May2022,0,,,,,,,1,1
16May2022,0,,,,,,,1,1
17May2022,0,,,,,,,1,1
18May2022,0,,,,,,,1,1
19May2022,,,,,,,,,
20May2022,,,,,,,,,
21May2022,,,,,,,,,
22May2022,,,,,,,,,
23May2022,,,,,,,,,
24May2022,,,,,,,,,
25May2022,,,,,,,,,
26May2022,,,,,,,,,
27May2022,,,,,,,,,
28May2022,,,,,,,,,
29May2022,,,,,,,,,
30May2022,,,,,,,,,
