0,0,0,0,0,1,3,2
0,0,0,0,0,0,3,3
0,0,0,0,1,1,2,7
0,0,0,0,0,1,1,6
0,0,0,0,0,1,1,14
0,0,0,0,0,2,5,16
0,0,0,0,0,2,2,22
0,0,0,0,0,4,6,15
0,0,0,0,1,7,6,32
0,0,0,0,4,7,7,28
0,0,0,0,1,4,13,35
0,0,0,0,4,7,9,36
0,0,0,1,1,11,14,60
0,0,0,0,5,17,17,80
0,0,0,1,1,12,32,76
0,0,0,0,3,15,22,87
0,0,0,0,1,19,16,83
0,0,0,1,1,17,36,87
0,0,0,0,2,18,26,103
0,0,0,1,2,24,30,123
0,0,0,1,4,33,38,113
0,0,0,1,3,25,33,132
0,0,0,1,2,19,45,125
0,0,0,1,4,33,47,140
0,0,0,1,3,28,41,123
0,0,0,0,1,27,47,122
0,0,0,0,5,42,54,120
0,0,0,0,2,39,42,148
0,0,0,0,2,40,39,118
0,0,0,0,2,36,41,95
0,0,0,1,8,33,29,93
0,0,0,1,2,28,33,106
0,0,0,0,2,32,42,94
0,0,0,0,6,25,29,83
0,0,0,0,3,36,27,81
0,0,0,0,5,21,34,78
0,0,0,0,3,21,30,56
0,0,0,0,3,19,24,72
0,0,0,0,0,12,28,76
0,0,0,0,1,21,23,51
0,0,0,0,3,25,25,52
0,0,0,0,3,24,21,62
0,0,0,0,4,13,15,48
0,0,0,0,0,14,14,47
0,0,0,0,0,7,12,39
0,0,0,0,1,9,10,42
0,0,0,1,1,8,10,35
0,0,0,0,0,6,8,44
0,0,0,0,1,6,15,30
0,0,0,0,0,14,5,26
0,0,0,0,1,6,10,25
0,0,0,0,2,9,7,34
0,0,0,0,1,4,11,27
0,0,0,0,2,2,7,26
0,0,0,0,1,3,8,22
0,0,0,1,0,3,13,26
0,0,0,0,0,3,7,18
0,0,0,0,0,3,5,22
0,0,0,0,2,3,3,17
0,0,0,0,1,5,2,19
0,0,0,0,0,2,5,16
0,0,0,0,0,2,2,11
0,0,0,0,0,1,1,10
0,0,0,0,0,4,2,11
0,0,0,0,0,1,4,13
0,0,0,0,0,1,1,8
0,0,0,0,0,2,1,11
0,0,0,0,0,0,3,10
0,0,0,0,1,1,3,15
0,0,0,0,0,2,0,14
0,0,0,0,0,2,2,8
0,0,0,0,0,1,0,7
0,0,0,0,0,1,0,5
0,0,0,0,0,0,1,5
0,0,0,0,0,1,0,8
0,0,0,0,0,2,1,8
0,0,0,0,0,1,1,6
0,0,0,0,0,2,1,6
0,0,0,0,0,0,0,5
0,0,0,0,0,0,1,6
0,0,0,0,0,0,1,4
0,0,0,0,0,0,1,4
0,0,0,0,0,1,1,5
0,0,0,0,0,1,1,4
0,0,0,0,0,0,0,6
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,2
0,0,0,0,0,0,0,5
0,0,0,0,0,0,4,4
0,0,0,0,1,0,1,0
0,0,0,1,1,0,0,3
0,0,0,0,0,0,1,4
0,0,0,0,0,0,0,5
0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,2
0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0
0,0,0,0,0,0,3,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,2
0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,2
0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1,1,1
0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2
0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,3
0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,2
0,0,0,0,0,0,2,2
0,0,0,0,0,0,1,3
0,0,0,1,0,0,2,3
0,0,0,0,0,2,0,5
0,0,0,0,0,0,0,2
0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,2
0,0,0,0,1,0,1,3
0,0,0,0,0,0,2,7
0,0,0,0,0,0,1,5
0,0,0,0,0,0,1,4
0,0,0,0,0,1,0,2
0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,2
0,0,0,0,0,1,1,7
0,0,0,0,0,0,2,3
0,0,0,0,1,0,0,5
0,0,0,0,0,0,1,5
0,0,0,0,0,0,1,6
0,0,0,0,0,1,2,2
0,0,0,0,0,1,1,2
0,0,0,0,0,0,3,3
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,4
0,0,0,0,0,1,3,8
0,0,0,0,0,1,2,4
0,0,0,0,0,0,1,3
0,0,0,0,0,1,0,5
0,0,0,0,0,0,2,9
0,0,0,0,0,0,3,4
0,0,0,0,0,1,3,11
0,0,0,0,1,1,3,6
0,0,0,0,0,1,1,4
0,0,0,0,1,1,3,13
0,0,0,0,0,2,3,6
0,0,0,0,1,2,2,7
0,0,0,0,0,1,0,13
0,0,0,0,0,4,6,11
0,0,0,0,0,0,3,9
0,0,0,0,0,2,3,9
0,0,0,0,0,3,0,5
0,0,0,0,1,1,8,7
0,0,0,0,0,0,2,16
0,0,0,0,1,0,2,10
0,0,0,0,0,1,4,11
0,0,0,0,0,1,1,13
0,0,0,1,1,0,4,10
0,0,0,0,1,2,2,18
0,0,0,0,0,0,4,15
0,0,0,0,0,3,7,18
0,0,0,0,1,0,1,13
0,0,0,1,0,1,3,7
0,0,0,0,0,1,2,17
0,0,0,0,0,1,4,8
0,0,0,0,0,1,6,13
0,0,0,0,0,0,7,12
0,0,0,0,2,1,3,24
0,0,0,0,1,1,7,21
0,0,0,0,0,1,5,14
0,0,0,0,1,4,2,20
0,0,0,0,1,5,3,19
0,0,0,0,0,1,3,15
0,0,0,0,1,3,5,20
0,0,0,0,0,2,6,10
0,0,0,0,1,2,2,25
0,0,0,0,0,5,5,29
0,0,0,0,1,6,6,16
0,0,0,0,0,0,4,17
0,0,0,0,3,5,4,21
0,0,0,0,3,3,5,38
0,0,0,0,0,1,8,17
0,0,0,0,0,0,2,20
0,0,0,0,0,2,7,19
0,0,0,1,0,4,5,25
0,0,0,0,0,4,5,24
0,0,0,0,0,4,9,14
0,0,0,0,0,6,3,18
0,0,0,0,0,2,6,27
0,0,0,0,1,3,5,26
0,0,0,0,1,3,6,20
0,0,0,0,0,2,4,22
0,0,0,0,0,1,1,25
0,0,0,0,1,2,4,34
0,0,0,0,0,2,3,24
0,0,0,0,0,5,10,22
0,0,0,0,2,3,14,26
0,0,0,0,0,2,7,21
0,0,0,0,1,6,13,41
0,0,0,0,2,3,4,35
0,0,0,0,1,5,5,37
0,0,0,0,0,5,11,36
0,0,0,0,1,11,13,38
0,0,0,0,1,9,16,49
0,0,0,1,0,3,15,51
0,0,0,0,1,6,13,45
0,0,0,1,2,7,23,57
0,0,0,0,3,19,10,61
0,0,0,0,3,12,14,75
0,0,0,0,2,12,23,65
0,0,0,0,3,13,19,75
0,0,0,0,2,14,33,75
0,0,0,0,1,20,22,86
0,0,0,0,5,16,24,91
0,0,0,0,5,14,29,98
0,0,0,1,3,22,25,85
0,0,0,0,1,18,38,104
0,0,0,1,3,25,35,113
0,0,0,1,2,27,31,100
0,0,0,0,1,26,36,123
0,0,1,1,4,26,33,110
0,0,0,0,4,23,49,103
0,0,0,0,4,24,32,133
0,0,0,0,2,22,30,131
0,0,0,0,2,29,31,131
0,0,0,0,3,35,32,130
0,0,0,0,10,21,36,129
0,0,0,0,5,18,48,112
0,0,0,0,1,27,46,126
0,0,0,0,4,26,44,133
0,0,0,0,5,29,36,132
0,0,0,0,5,30,42,131
0,0,0,0,1,23,32,129
0,0,0,0,3,22,44,115
0,0,0,0,2,29,25,104
0,0,0,0,3,19,33,103
0,0,0,1,1,19,33,98
0,0,0,0,4,26,27,98
0,0,0,0,2,13,19,92
0,0,0,0,4,17,25,82
0,0,0,0,0,17,25,83
0,0,0,1,1,25,15,80
0,0,0,0,2,10,16,58
